loan_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,term_months,start_date,status
12288,20571,14,Personal Loan,369012.34,14.46,180,2012-11-28,Active
12289,13361,103,Education Loan,342712.99,9.02,84,2022-11-19,Active
12290,25400,92,Gold Loan,467561.55,13.56,36,2013-07-09,Closed
12291,35778,141,Home Loan,106894.91,10.89,84,2019-03-04,Active
12292,1639,83,Personal Loan,899879.54,12.38,12,2017-12-05,Active
12293,50011,28,Education Loan,735220.28,13.66,120,2022-02-28,Active
12294,39672,64,Personal Loan,155022.95,12.24,180,2011-12-06,Closed
12295,18205,54,Gold Loan,498161.05,7.28,240,2020-06-08,Closed
12296,26530,89,Home Loan,258296.64,14.17,24,2018-02-27,Active
12297,31956,109,Home Loan,156949.16,14.91,12,2014-06-17,Active
12298,3425,49,Home Loan,113457.69,9.27,240,2019-02-25,Active
12299,45548,70,Education Loan,612907.77,10.06,24,2021-11-21,Closed
12300,49329,61,Education Loan,252762.85,9.69,12,2025-02-01,Active
12301,13918,103,Home Loan,216152.48,8.83,120,2021-05-23,Active
12302,2505,59,Auto Loan,159735.62,14.52,60,2018-04-24,Active
12303,27687,2,Business Loan,225792.76,16.47,120,2014-11-25,Active
12304,26954,144,Gold Loan,302821.31,8.53,12,2010-05-19,Active
12305,45612,28,Education Loan,247207.97,10.86,120,2020-11-24,Active
12306,46769,17,Business Loan,398701.93,7.05,24,2013-06-24,Active
12307,52511,46,Home Loan,244322.52,14.92,12,2015-03-20,Closed
12308,59413,103,Auto Loan,662979.28,11.32,24,2014-09-18,Active
12309,8548,112,Home Loan,2387357.17,11.96,60,2024-05-26,Active
12310,53526,90,Gold Loan,984287.43,16.43,36,2013-10-29,Active
12311,45503,35,Business Loan,763907.05,6.78,240,2013-12-05,Closed
12312,23446,87,Gold Loan,55630.17,6.98,12,2025-05-12,Active
12313,35857,59,Personal Loan,318611.47,6.68,180,2020-06-10,Closed
12314,27914,75,Gold Loan,566262.15,9.09,84,2011-09-18,Defaulted
12315,13803,146,Gold Loan,480907.19,11.08,84,2022-06-24,Active
12316,31065,144,Home Loan,1133365.33,10.81,180,2013-06-06,Active
12317,41412,131,Home Loan,678691.28,8.71,60,2013-04-06,Closed
12318,58128,102,Education Loan,70234.83,16.25,240,2015-12-26,Active
12319,296,114,Home Loan,1182891.07,15.73,240,2013-07-12,Active
12320,25340,99,Home Loan,581474.6,15.19,120,2021-04-08,Written Off
12321,33742,4,Business Loan,254443.6,9.57,60,2021-02-04,Active
12322,35162,32,Personal Loan,221064.6,6.87,36,2020-05-10,Active
12323,1230,22,Education Loan,916583.26,13.97,180,2019-03-04,Closed
12324,866,107,Home Loan,213823.76,8.46,60,2021-12-25,Closed
12325,21935,115,Personal Loan,149339.27,10.85,36,2019-05-17,Active
12326,26441,78,Personal Loan,265394.24,14.48,180,2018-12-10,Closed
12327,372,133,Gold Loan,227621.75,8.57,36,2018-03-18,Active
12328,8319,58,Home Loan,228261.4,15.87,180,2024-05-01,Closed
12329,31384,149,Education Loan,185922.62,10.35,60,2022-12-10,Active
12330,13506,81,Business Loan,585923.48,8.53,60,2014-05-10,Active
12331,13350,66,Home Loan,159459.85,13.58,180,2010-07-27,Closed
12332,59372,75,Auto Loan,225935.14,12.9,24,2014-05-23,Active
12333,4633,138,Auto Loan,170687.24,16.04,240,2020-07-18,Active
12334,49902,69,Education Loan,225985.33,8.99,84,2011-05-03,Active
12335,20,16,Home Loan,579967.07,11.44,24,2021-07-03,Closed
12336,18210,96,Gold Loan,518235.3,6.72,120,2024-02-26,Closed
12337,58481,20,Auto Loan,946291.64,14.14,60,2020-03-03,Defaulted
12338,40297,29,Home Loan,815383.99,14.5,12,2024-09-21,Active
12339,4255,30,Home Loan,127524.94,11.24,12,2022-01-14,Closed
12340,59428,105,Auto Loan,198802.16,12.48,60,2012-09-05,Closed
12341,14207,70,Personal Loan,182904.54,11.62,24,2022-05-07,Active
12342,8835,30,Education Loan,45449.62,12.4,60,2014-08-22,Active
12343,9737,97,Home Loan,126046.4,15.73,36,2022-03-13,Closed
12344,516,45,Home Loan,631782.15,14.56,60,2015-10-29,Closed
12345,37285,43,Education Loan,393184.57,7.84,120,2019-11-08,Active
12346,5221,45,Gold Loan,52793.85,8.85,180,2018-09-18,Active
12347,48484,56,Personal Loan,179864.14,11.97,36,2013-01-21,Active
12348,58275,99,Personal Loan,790622.21,11.44,12,2022-03-10,Active
12349,54129,100,Business Loan,40634.53,9.65,12,2025-01-21,Defaulted
12350,46518,97,Auto Loan,216938.7,13.92,84,2011-08-22,Active
12351,22387,50,Education Loan,91544.86,8.34,60,2016-01-27,Active
12352,39579,104,Business Loan,892029.55,9.21,240,2011-08-17,Defaulted
12353,6727,63,Auto Loan,112122.87,7.56,84,2015-01-09,Active
12354,17496,111,Personal Loan,255747.13,12.01,24,2025-02-16,Active
12355,31614,83,Business Loan,39045.77,12.79,180,2014-12-05,Active
12356,51882,88,Personal Loan,627273.53,7.75,180,2024-01-06,Closed
12357,54704,121,Personal Loan,342270.81,11.78,12,2019-02-27,Active
12358,3778,29,Business Loan,513271.17,12.52,60,2023-06-24,Active
12359,23657,127,Business Loan,1543993.46,8.63,60,2018-05-16,Active
12360,30320,138,Gold Loan,220956.81,11.42,84,2015-12-15,Active
12361,46419,10,Auto Loan,326084.85,13.29,12,2012-06-02,Closed
12362,58867,33,Home Loan,120287.31,11.59,84,2020-04-18,Defaulted
12363,43519,5,Home Loan,922390.56,9.12,24,2019-05-07,Closed
12364,14878,57,Auto Loan,227746.6,12.96,36,2017-12-31,Active
12365,51059,150,Gold Loan,53430.12,12.26,84,2024-06-23,Defaulted
12366,11635,84,Personal Loan,92963.05,15.97,180,2016-11-20,Defaulted
12367,58824,11,Gold Loan,232845.65,13.08,84,2012-09-06,Active
12368,55451,1,Business Loan,401288.84,10.59,36,2014-11-01,Active
12369,25629,36,Education Loan,50537.45,8.01,180,2016-10-12,Active
12370,56719,121,Gold Loan,774397.32,14.72,12,2010-05-02,Active
12371,4686,83,Personal Loan,142279.49,14.84,120,2017-04-30,Active
12372,12411,96,Personal Loan,555318.74,12.68,180,2017-03-22,Active
12373,16069,117,Personal Loan,148032.83,8.96,120,2017-10-02,Active
12374,57656,87,Home Loan,235699.05,10.88,120,2023-10-20,Closed
12375,17402,95,Auto Loan,447142.45,14.27,84,2018-03-29,Active
12376,43924,51,Auto Loan,522555.21,15.45,36,2021-03-30,Closed
12377,38528,116,Education Loan,129975.84,9.76,24,2014-05-29,Closed
12378,51822,123,Education Loan,44437.89,7.55,60,2011-09-18,Closed
12379,21870,52,Home Loan,282432.18,11.02,180,2020-10-18,Active
12380,21847,30,Personal Loan,144854.85,10.0,36,2020-01-09,Defaulted
12381,55141,140,Education Loan,20408.69,10.61,120,2018-08-29,Closed
12382,10181,37,Education Loan,327820.63,9.44,84,2016-04-29,Active
12383,30339,17,Auto Loan,667223.6,6.63,24,2012-09-04,Active
12384,49865,32,Gold Loan,275714.49,11.03,240,2017-11-08,Closed
12385,23687,113,Education Loan,160649.42,12.69,36,2023-09-10,Active
12386,37413,66,Personal Loan,78587.31,7.06,12,2015-12-21,Active
12387,51046,27,Business Loan,548295.07,10.22,36,2025-05-30,Active
12388,27374,86,Education Loan,1445239.62,13.85,60,2022-05-20,Closed
12389,15452,64,Education Loan,46567.87,7.87,60,2022-03-07,Active
12390,22410,17,Personal Loan,33595.88,10.87,36,2018-08-20,Active
12391,54953,126,Business Loan,506518.47,15.4,24,2011-08-04,Active
12392,47768,71,Personal Loan,457857.78,7.81,12,2014-05-19,Closed
12393,31206,128,Home Loan,1620738.73,7.96,12,2024-07-24,Active
12394,59113,124,Home Loan,575659.16,7.68,60,2016-11-04,Active
12395,54983,142,Education Loan,217892.93,7.95,36,2015-04-03,Active
12396,2949,81,Gold Loan,365729.5,9.64,24,2014-01-07,Closed
12397,43986,3,Education Loan,205766.46,14.1,12,2018-09-30,Active
12398,16708,24,Auto Loan,688146.81,13.45,240,2018-09-28,Closed
12399,2092,144,Personal Loan,564823.76,9.18,120,2025-01-03,Active
12400,55801,31,Business Loan,348195.59,16.24,180,2010-06-10,Closed
12401,31023,13,Education Loan,251682.76,13.3,12,2014-01-21,Closed
12402,25137,111,Education Loan,168984.3,10.07,24,2019-12-13,Active
12403,3771,103,Personal Loan,1229479.65,13.06,60,2017-11-20,Active
12404,16458,88,Business Loan,1277276.33,15.83,36,2018-06-17,Active
12405,47032,41,Personal Loan,65841.93,14.06,120,2013-05-10,Closed
12406,24706,106,Personal Loan,171920.2,7.76,36,2022-09-26,Written Off
12407,19884,73,Education Loan,442552.63,11.93,120,2014-06-21,Defaulted
12408,29891,61,Business Loan,550790.43,11.72,240,2018-12-23,Active
12409,15788,115,Home Loan,264942.19,8.12,12,2011-04-16,Active
12410,47323,33,Education Loan,63240.28,14.04,84,2014-07-11,Written Off
12411,41094,144,Home Loan,314964.5,13.46,84,2024-05-27,Closed
12412,9305,77,Home Loan,138372.51,8.4,180,2014-12-29,Defaulted
12413,18983,133,Business Loan,921523.12,15.4,60,2011-02-05,Active
12414,19382,150,Auto Loan,170436.84,11.34,240,2012-10-22,Active
12415,52213,11,Education Loan,691659.69,9.27,24,2015-08-12,Defaulted
12416,11969,121,Personal Loan,602783.44,14.82,12,2019-03-22,Closed
12417,9999,49,Personal Loan,35392.56,15.91,12,2013-08-17,Closed
12418,31144,127,Gold Loan,80347.16,15.01,60,2011-05-31,Closed
12419,13095,120,Business Loan,147366.82,9.64,24,2020-06-29,Active
12420,2301,26,Gold Loan,1053376.62,11.81,60,2011-08-30,Active
12421,12049,16,Personal Loan,1148453.5,11.36,24,2011-04-01,Active
12422,39000,30,Home Loan,478365.77,11.5,24,2014-08-30,Active
12423,56265,72,Auto Loan,104171.62,16.34,12,2013-11-03,Closed
12424,58431,41,Business Loan,49821.14,14.05,60,2016-08-27,Closed
12425,25953,139,Personal Loan,396937.77,13.77,36,2012-07-21,Active
12426,11181,120,Home Loan,193641.44,16.01,36,2024-10-07,Active
12427,19187,59,Gold Loan,811487.69,9.61,60,2017-12-13,Defaulted
12428,43695,43,Home Loan,102682.84,9.47,84,2010-03-29,Active
12429,8853,24,Home Loan,133844.66,8.49,240,2019-10-23,Closed
12430,7819,142,Home Loan,208187.27,16.36,36,2017-10-08,Closed
12431,13505,136,Auto Loan,370792.88,12.37,180,2011-03-07,Active
12432,16472,90,Business Loan,137312.15,9.8,12,2018-03-31,Active
12433,54984,46,Education Loan,974952.44,11.83,240,2022-06-08,Active
12434,32578,61,Home Loan,267736.09,15.57,36,2011-06-30,Defaulted
12435,30788,124,Auto Loan,89873.31,8.19,240,2022-08-23,Defaulted
12436,29595,54,Personal Loan,139417.35,8.12,180,2014-12-09,Active
12437,8685,65,Home Loan,184945.52,12.88,120,2019-02-27,Active
12438,7899,71,Business Loan,111465.04,9.03,240,2023-02-06,Active
12439,3429,21,Gold Loan,75113.88,12.86,60,2020-10-31,Active
12440,56887,71,Gold Loan,117037.43,13.54,84,2011-12-25,Active
12441,5736,105,Auto Loan,699019.75,11.35,60,2014-03-02,Active
12442,11990,56,Personal Loan,120198.37,13.72,36,2023-11-20,Active
12443,31279,26,Personal Loan,72762.8,15.39,180,2017-09-28,Defaulted
12444,22312,17,Personal Loan,42001.17,11.39,12,2014-10-26,Active
12445,31248,59,Home Loan,451444.47,8.28,84,2010-01-31,Active
12446,19903,47,Business Loan,830986.57,13.46,12,2021-03-04,Defaulted
12447,49918,50,Business Loan,583332.52,10.0,36,2017-11-05,Active
12448,11588,32,Auto Loan,358897.24,14.58,180,2023-02-22,Active
12449,47626,118,Education Loan,453055.44,12.1,36,2020-11-21,Active
12450,4660,9,Personal Loan,275378.48,11.09,120,2022-04-01,Active
12451,19503,97,Auto Loan,666360.65,8.6,240,2012-02-18,Active
12452,56496,27,Personal Loan,86292.63,10.59,12,2014-03-03,Active
12453,15107,143,Gold Loan,391105.91,14.02,120,2022-08-15,Closed
12454,27297,47,Personal Loan,116180.5,9.58,180,2023-11-23,Active
12455,27387,97,Education Loan,520261.28,11.39,240,2011-09-28,Active
12456,54905,99,Education Loan,70443.08,14.15,240,2019-09-27,Defaulted
12457,37794,132,Gold Loan,101874.65,10.17,24,2017-10-22,Written Off
12458,14871,79,Auto Loan,50544.23,13.06,120,2020-10-03,Active
12459,10085,24,Auto Loan,216198.11,12.97,24,2019-05-20,Active
12460,26871,91,Home Loan,587161.05,13.11,120,2016-08-08,Active
12461,55855,21,Gold Loan,777875.0,16.33,120,2010-02-23,Active
12462,45040,95,Auto Loan,855361.79,11.72,36,2012-08-14,Active
12463,53734,72,Personal Loan,194280.28,15.96,12,2013-07-14,Active
12464,26367,145,Home Loan,309442.85,11.21,36,2022-11-17,Closed
12465,7952,35,Business Loan,123049.12,11.56,12,2022-04-24,Closed
12466,30025,117,Education Loan,97298.43,15.04,240,2017-08-23,Active
12467,54095,48,Gold Loan,127819.27,10.67,120,2024-11-30,Closed
12468,50064,81,Auto Loan,110250.45,13.92,84,2021-03-16,Defaulted
12469,33960,118,Personal Loan,378131.89,15.52,240,2017-10-08,Active
12470,3932,32,Education Loan,390689.82,15.52,84,2016-11-29,Active
12471,14026,135,Business Loan,581936.04,14.84,180,2018-10-10,Active
12472,43900,47,Education Loan,299902.14,11.59,180,2016-02-24,Closed
12473,15020,78,Personal Loan,339894.82,13.05,36,2010-04-28,Active
12474,23691,69,Gold Loan,34490.05,12.75,24,2010-04-29,Active
12475,10135,35,Business Loan,73550.63,11.2,36,2018-04-27,Active
12476,43395,32,Home Loan,171833.47,13.17,36,2023-10-02,Active
12477,50468,61,Auto Loan,191787.31,10.62,12,2011-08-20,Active
12478,11446,41,Personal Loan,97009.47,13.03,120,2010-07-20,Active
12479,6015,105,Home Loan,27673.64,7.96,24,2014-09-19,Active
12480,8516,58,Business Loan,119114.73,15.33,120,2017-04-22,Active
12481,2231,150,Gold Loan,391807.23,8.01,24,2011-06-11,Closed
12482,1761,25,Gold Loan,451402.33,14.89,120,2010-03-06,Active
12483,58773,91,Education Loan,447186.04,11.17,120,2012-10-28,Closed
12484,35783,25,Education Loan,359792.53,11.45,120,2018-07-15,Closed
12485,38202,135,Personal Loan,56164.79,13.47,60,2019-11-03,Active
12486,44645,147,Home Loan,89724.34,13.6,240,2023-05-30,Written Off
12487,56124,102,Personal Loan,1184371.32,14.26,60,2011-02-08,Active
12488,6082,80,Business Loan,754039.7,15.1,12,2016-06-21,Closed
12489,3260,3,Gold Loan,1285542.9,12.73,60,2014-12-02,Closed
12490,5671,133,Education Loan,464150.06,9.14,180,2011-11-20,Active
12491,24776,125,Personal Loan,880643.83,11.66,84,2022-02-27,Active
12492,15745,37,Gold Loan,223901.44,12.71,240,2011-09-01,Active
12493,45828,12,Education Loan,144359.11,6.94,84,2018-05-27,Active
12494,31920,33,Auto Loan,289577.82,16.47,60,2011-04-16,Active
12495,1355,122,Business Loan,581628.07,8.03,36,2021-11-30,Active
12496,8981,82,Business Loan,277419.76,11.49,84,2011-06-18,Active
12497,59241,7,Auto Loan,233713.68,6.92,12,2012-01-13,Active
12498,20186,46,Gold Loan,2158418.02,11.38,120,2019-06-02,Active
12499,32726,23,Auto Loan,255120.71,9.59,36,2021-11-30,Closed
12500,8652,104,Personal Loan,380924.73,8.29,60,2022-11-10,Active
12501,10863,14,Auto Loan,50913.61,13.6,120,2017-03-10,Active
12502,48883,106,Business Loan,132419.03,12.65,60,2020-09-29,Active
12503,46074,8,Home Loan,423023.55,14.77,84,2018-10-11,Active
12504,55610,11,Auto Loan,52533.4,7.97,120,2019-07-24,Active
12505,45588,106,Home Loan,779562.72,15.35,60,2025-03-26,Active
12506,39233,21,Auto Loan,51998.97,15.68,180,2023-05-10,Active
12507,14695,150,Personal Loan,470934.37,13.26,180,2021-08-24,Closed
12508,38707,8,Business Loan,359875.24,8.45,84,2023-11-11,Closed
12509,5383,107,Business Loan,692111.13,10.66,180,2025-05-15,Closed
12510,10884,84,Auto Loan,353765.07,7.62,24,2014-08-04,Closed
12511,52186,127,Business Loan,614763.02,10.63,24,2015-12-05,Active
12512,7973,32,Home Loan,436570.78,8.66,12,2020-12-31,Active
12513,44604,67,Auto Loan,136677.72,10.39,24,2017-03-02,Closed
12514,9032,56,Business Loan,217208.61,15.23,180,2015-03-21,Active
12515,23300,120,Auto Loan,20327.6,12.86,84,2013-05-04,Closed
12516,32349,67,Gold Loan,188309.04,14.6,12,2020-10-16,Closed
12517,37910,140,Gold Loan,48908.47,15.77,24,2011-12-18,Written Off
12518,11475,37,Business Loan,308561.04,10.16,180,2020-04-08,Closed
12519,31257,74,Education Loan,418119.9,15.21,36,2015-05-18,Active
12520,51382,95,Auto Loan,617431.09,8.59,12,2016-02-05,Closed
12521,23168,5,Education Loan,232262.93,13.34,60,2010-12-23,Active
12522,33808,140,Gold Loan,29857.57,12.4,60,2011-08-12,Active
12523,26398,90,Personal Loan,375678.93,14.16,60,2024-04-19,Active
12524,14009,63,Home Loan,661010.62,14.42,120,2017-05-13,Closed
12525,9502,105,Personal Loan,305723.35,10.17,12,2012-09-26,Defaulted
12526,6770,9,Home Loan,348703.39,12.53,120,2018-08-17,Closed
12527,26106,23,Education Loan,612605.06,14.54,180,2018-10-02,Active
12528,9150,140,Business Loan,729329.75,10.48,180,2021-02-07,Active
12529,48980,35,Business Loan,154795.27,8.39,36,2017-08-23,Active
12530,15886,20,Education Loan,328281.99,9.0,84,2011-12-25,Active
12531,27601,21,Education Loan,1093040.05,16.41,36,2019-12-09,Closed
12532,12652,86,Auto Loan,146871.47,13.74,24,2011-05-16,Active
12533,38405,121,Home Loan,419449.14,9.01,120,2018-10-25,Active
12534,591,100,Gold Loan,421100.58,7.91,60,2024-11-19,Active
12535,55594,82,Auto Loan,48283.92,16.32,84,2021-03-06,Written Off
12536,58888,11,Business Loan,1541729.41,14.84,24,2019-09-07,Active
12537,20828,21,Home Loan,270324.41,7.65,24,2013-04-10,Active
12538,43349,140,Education Loan,107505.52,13.03,120,2010-10-19,Written Off
12539,4333,109,Gold Loan,518238.71,11.32,24,2019-05-06,Closed
12540,3581,58,Home Loan,397095.92,13.93,36,2018-01-25,Closed
12541,12708,73,Home Loan,87686.71,6.52,36,2012-06-28,Defaulted
12542,42827,130,Gold Loan,229279.84,14.51,240,2010-06-07,Active
12543,47984,124,Gold Loan,509744.93,9.28,84,2011-01-07,Active
12544,11999,64,Business Loan,22075.66,7.14,60,2012-01-25,Active
12545,55195,20,Auto Loan,112946.18,9.91,36,2016-01-24,Active
12546,57743,145,Home Loan,170544.03,7.36,36,2019-05-15,Closed
12547,994,126,Auto Loan,517788.66,13.26,60,2014-02-14,Defaulted
12548,46745,42,Personal Loan,744175.51,9.98,240,2016-11-01,Active
12549,46992,147,Auto Loan,168857.43,8.98,12,2013-05-13,Active
12550,50904,47,Home Loan,760448.97,13.97,180,2010-02-01,Closed
12551,30085,91,Home Loan,58374.7,10.5,12,2010-11-28,Closed
12552,6868,140,Business Loan,520626.6,15.23,24,2015-01-13,Active
12553,29913,115,Personal Loan,834417.42,7.15,240,2021-12-26,Active
12554,2408,9,Education Loan,466159.99,8.58,84,2013-09-12,Closed
12555,39438,92,Home Loan,294840.39,10.91,24,2020-12-20,Closed
12556,39624,50,Business Loan,885800.16,11.36,60,2010-06-14,Closed
12557,5537,98,Gold Loan,402958.54,10.07,12,2021-11-11,Active
12558,54550,138,Home Loan,121668.36,12.87,24,2024-07-15,Active
12559,8460,23,Home Loan,458340.07,9.36,36,2019-08-31,Closed
12560,55014,149,Education Loan,640214.33,13.97,12,2023-09-30,Active
12561,10546,59,Auto Loan,124824.78,12.3,36,2013-08-12,Active
12562,7510,119,Home Loan,137882.37,7.83,24,2021-06-06,Defaulted
12563,52128,13,Auto Loan,287514.11,10.66,60,2016-03-27,Active
12564,8354,87,Education Loan,101317.93,12.11,36,2019-05-11,Active
12565,54805,110,Business Loan,1255558.5,11.7,12,2016-04-27,Active
12566,57721,96,Personal Loan,383116.83,12.14,180,2014-02-16,Active
12567,1890,122,Home Loan,331723.02,7.67,36,2018-07-20,Active
12568,59985,30,Auto Loan,109000.6,8.86,180,2016-09-26,Active
12569,428,2,Education Loan,108770.27,8.68,180,2018-06-23,Closed
12570,45273,104,Personal Loan,366914.65,11.41,24,2017-02-25,Closed
12571,38207,70,Business Loan,581343.7,14.98,36,2014-09-08,Active
12572,49291,129,Home Loan,405489.64,13.8,180,2019-07-23,Active
12573,15274,13,Business Loan,287540.13,13.55,240,2024-05-22,Active
12574,29646,16,Auto Loan,121998.21,13.85,240,2011-09-19,Defaulted
12575,30558,63,Gold Loan,75242.16,8.85,36,2020-04-02,Active
12576,11877,73,Business Loan,130062.4,7.9,120,2022-02-03,Closed
12577,27426,48,Auto Loan,282803.08,11.15,36,2021-04-26,Active
12578,28256,101,Auto Loan,147698.59,15.5,24,2010-07-29,Active
12579,6919,107,Business Loan,55073.18,10.26,180,2015-11-06,Closed
12580,28587,101,Gold Loan,142397.93,15.12,60,2011-03-26,Active
12581,16523,107,Auto Loan,376343.94,6.53,60,2023-04-09,Active
12582,48298,50,Auto Loan,65501.07,9.96,24,2024-11-09,Closed
12583,37477,138,Gold Loan,156112.92,6.94,12,2024-05-09,Active
12584,39016,145,Gold Loan,1171234.53,10.31,12,2018-10-04,Active
12585,34350,125,Auto Loan,175392.89,11.34,36,2018-11-06,Active
12586,38964,112,Business Loan,378426.88,14.17,240,2014-07-06,Active
12587,39903,47,Personal Loan,100459.23,15.59,60,2018-12-30,Active
12588,34901,78,Education Loan,51682.58,7.44,60,2017-04-11,Active
12589,34610,35,Auto Loan,37925.08,7.55,24,2019-02-04,Closed
12590,8805,140,Business Loan,464027.29,13.11,84,2021-04-23,Active
12591,21133,58,Business Loan,2843015.08,14.97,240,2015-03-12,Active
12592,11286,120,Personal Loan,100230.07,10.32,36,2014-02-05,Closed
12593,55497,58,Home Loan,204824.07,9.01,180,2010-12-16,Active
12594,41491,20,Personal Loan,724329.07,14.14,120,2010-07-21,Active
12595,3819,42,Auto Loan,593030.2,16.03,60,2023-05-29,Closed
12596,22967,95,Education Loan,613825.62,7.16,84,2021-08-12,Closed
12597,30591,104,Home Loan,1269457.04,8.05,12,2017-11-24,Closed
12598,35158,41,Auto Loan,554708.09,6.59,180,2021-11-07,Closed
12599,15120,14,Gold Loan,424471.88,15.99,84,2024-10-27,Closed
12600,57265,105,Gold Loan,415430.45,15.32,120,2016-02-17,Active
12601,18373,138,Auto Loan,757469.0,8.88,24,2020-03-09,Active
12602,20976,70,Gold Loan,60138.39,9.65,120,2017-05-17,Written Off
