card_id,customer_id,account_id,card_type,issue_date,expiry_date,credit_limit,status
29574,46916,85375,Debit,2022-10-17,2027-10-16,0,Active
29575,53985,26475,Debit,2021-08-23,2026-08-22,50000,Active
29576,53935,73818,Credit - Classic,2019-06-08,2024-06-06,50000,Active
29577,49175,13130,Credit - Classic,2020-09-16,2025-09-15,0,Active
29578,18516,43386,Credit - Classic,2024-02-19,2029-02-17,50000,Active
29579,35963,72697,Credit - Classic,2016-05-29,2021-05-28,200000,Active
29580,58474,7329,Debit,2024-01-11,2029-01-09,100000,Active
29581,16008,29851,Credit - Platinum,2021-03-30,2026-03-29,50000,Active
29582,22418,80218,Debit,2024-09-23,2029-09-22,0,Expired
29583,9748,87429,Debit,2024-11-26,2029-11-25,50000,Active
29584,39721,27913,Debit,2025-02-12,2030-02-11,0,Active
29585,45194,22745,Debit,2020-12-19,2025-12-18,0,Active
29586,38624,86935,Credit - Gold,2024-11-20,2029-11-19,0,Active
29587,29751,41842,Debit,2017-04-28,2022-04-27,0,Active
29588,34879,10695,Credit - Classic,2020-10-19,2025-10-18,0,Active
29589,20551,46425,Credit - Platinum,2015-08-02,2020-07-31,50000,Active
29590,14309,8643,Credit - Gold,2018-04-21,2023-04-20,50000,Active
29591,5659,6291,Credit - Classic,2023-01-28,2028-01-27,0,Active
29592,32480,2821,Credit - Gold,2020-11-10,2025-11-09,0,Active
29593,52685,54868,Credit - Gold,2015-05-13,2020-05-11,25000,Active
29594,40488,31979,Credit - Gold,2015-06-20,2020-06-18,50000,Active
29595,39614,76592,Debit,2017-04-28,2022-04-27,0,Blocked
29596,46247,40363,Credit - Gold,2024-01-13,2029-01-11,0,Active
29597,46082,27534,Debit,2016-11-23,2021-11-22,0,Active
29598,44648,16398,Debit,2016-10-19,2021-10-18,25000,Active
29599,39870,59833,Credit - Platinum,2019-05-12,2024-05-10,0,Active
29600,36415,42924,Credit - Classic,2024-03-23,2029-03-22,0,Active
29601,5432,86105,Debit,2015-08-06,2020-08-04,50000,Active
29602,54648,42112,Credit - Classic,2020-10-29,2025-10-28,0,Active
29603,47346,28311,Debit,2019-10-27,2024-10-25,0,Active
29604,36867,33348,Debit,2015-04-03,2020-04-01,0,Active
29605,11412,72595,Credit - Classic,2024-11-09,2029-11-08,0,Expired
29606,29243,20216,Credit - Classic,2020-09-16,2025-09-15,0,Active
29607,25589,30753,Debit,2017-05-22,2022-05-21,0,Active
29608,13859,78707,Credit - Gold,2019-01-26,2024-01-25,25000,Active
29609,23177,11119,Credit - Classic,2019-08-29,2024-08-27,0,Active
29610,29164,30112,Credit - Classic,2023-03-16,2028-03-14,200000,Expired
29611,15926,59431,Credit - Classic,2020-10-15,2025-10-14,0,Active
29612,24481,33682,Credit - Classic,2021-12-04,2026-12-03,25000,Blocked
29613,40668,31924,Credit - Platinum,2024-05-29,2029-05-28,0,Active
29614,55165,46264,Debit,2021-06-07,2026-06-06,0,Active
29615,8572,76611,Debit,2022-01-13,2027-01-12,0,Active
29616,14763,29487,Debit,2016-01-09,2021-01-07,50000,Active
29617,41352,87443,Credit - Classic,2015-11-22,2020-11-20,0,Active
29618,5979,34706,Debit,2019-06-29,2024-06-27,50000,Active
29619,7734,52086,Debit,2018-11-03,2023-11-02,500000,Active
29620,31519,84157,Credit - Classic,2020-03-05,2025-03-04,50000,Active
29621,27872,59189,Credit - Platinum,2022-10-30,2027-10-29,0,Active
29622,7,43590,Debit,2018-06-10,2023-06-09,50000,Active
29623,5603,61120,Debit,2017-10-05,2022-10-04,25000,Active
29624,26928,77729,Debit,2023-01-04,2028-01-03,50000,Active
29625,510,22700,Credit - Gold,2016-01-16,2021-01-14,0,Active
29626,2430,51371,Debit,2015-12-11,2020-12-09,100000,Active
29627,45362,49196,Debit,2020-09-10,2025-09-09,50000,Active
29628,4480,94984,Credit - Classic,2024-12-05,2029-12-04,25000,Active
29629,20517,66070,Credit - Gold,2019-12-07,2024-12-05,100000,Active
29630,22608,8042,Debit,2017-09-19,2022-09-18,0,Active
29631,49758,59765,Debit,2021-08-27,2026-08-26,0,Active
29632,48319,20968,Debit,2022-04-19,2027-04-18,0,Active
29633,40119,72297,Debit,2015-10-30,2020-10-28,0,Active
29634,20265,74544,Debit,2017-10-10,2022-10-09,0,Active
29635,11906,94369,Debit,2021-12-12,2026-12-11,0,Active
29636,30693,74165,Debit,2017-09-14,2022-09-13,0,Active
29637,6883,61935,Debit,2016-06-15,2021-06-14,50000,Active
29638,5050,74814,Debit,2021-05-07,2026-05-06,0,Active
29639,42236,86211,Debit,2023-10-14,2028-10-12,25000,Active
29640,17162,5891,Debit,2024-09-24,2029-09-23,0,Active
29641,16414,75971,Credit - Classic,2021-10-22,2026-10-21,0,Active
29642,24242,76267,Debit,2019-08-25,2024-08-23,0,Active
29643,36865,41718,Credit - Classic,2018-03-23,2023-03-22,0,Active
29644,32133,50706,Debit,2019-09-13,2024-09-11,0,Active
29645,59913,54103,Debit,2024-10-15,2029-10-14,0,Active
29646,15271,60189,Credit - Classic,2024-02-22,2029-02-20,0,Active
29647,25730,7016,Debit,2015-07-11,2020-07-09,0,Active
29648,29151,29383,Credit - Classic,2025-02-22,2030-02-21,0,Active
29649,59812,22154,Credit - Classic,2021-07-06,2026-07-05,0,Active
29650,28897,76330,Debit,2016-10-25,2021-10-24,0,Active
29651,12944,4286,Debit,2019-10-02,2024-09-30,25000,Active
29652,16994,83399,Debit,2021-10-21,2026-10-20,0,Active
29653,44366,92602,Credit - Classic,2015-12-18,2020-12-16,25000,Blocked
29654,35920,28704,Debit,2018-08-22,2023-08-21,0,Active
29655,4173,28341,Credit - Classic,2022-09-20,2027-09-19,0,Active
29656,12453,12896,Debit,2023-07-02,2028-06-30,0,Active
29657,20233,89565,Credit - Gold,2022-11-28,2027-11-27,0,Active
29658,56883,41834,Credit - Gold,2016-05-30,2021-05-29,25000,Active
29659,45957,34386,Credit - Classic,2024-05-02,2029-05-01,50000,Active
29660,27421,28526,Credit - Classic,2015-05-11,2020-05-09,0,Expired
29661,18132,57497,Credit - Gold,2018-01-10,2023-01-09,50000,Blocked
29662,17733,45824,Debit,2017-05-17,2022-05-16,0,Active
29663,1520,37663,Debit,2020-05-01,2025-04-30,0,Active
29664,6343,80089,Debit,2017-06-14,2022-06-13,0,Active
29665,59802,7472,Debit,2020-05-27,2025-05-26,200000,Active
29666,54533,92248,Credit - Classic,2020-02-20,2025-02-18,0,Active
29667,57806,54909,Credit - Platinum,2022-03-10,2027-03-09,100000,Active
29668,4652,37658,Credit - Platinum,2015-03-30,2020-03-28,0,Active
29669,41999,29702,Debit,2016-10-08,2021-10-07,100000,Active
29670,25773,83910,Debit,2018-04-15,2023-04-14,25000,Active
29671,39464,53960,Credit - Classic,2015-03-21,2020-03-19,0,Active
29672,17213,24711,Credit - Platinum,2025-01-13,2030-01-12,50000,Active
29673,2676,72534,Credit - Platinum,2024-01-28,2029-01-26,50000,Active
29674,35630,25019,Debit,2018-03-08,2023-03-07,25000,Active
29675,58804,2664,Debit,2015-07-29,2020-07-27,500000,Expired
29676,31201,56552,Debit,2019-09-22,2024-09-20,25000,Active
29677,42469,44273,Debit,2015-08-30,2020-08-28,0,Active
29678,26457,55289,Debit,2020-06-01,2025-05-31,25000,Active
29679,32081,34761,Credit - Gold,2019-09-29,2024-09-27,0,Active
29680,29658,87001,Debit,2024-09-13,2029-09-12,50000,Active
29681,44837,40222,Debit,2024-09-08,2029-09-07,25000,Active
29682,25947,35938,Credit - Classic,2024-07-18,2029-07-17,100000,Active
29683,57603,38925,Credit - Gold,2015-03-16,2020-03-14,50000,Active
29684,5647,92266,Debit,2021-05-02,2026-05-01,200000,Active
29685,32254,49863,Credit - Gold,2020-03-13,2025-03-12,100000,Active
29686,18766,92558,Credit - Classic,2019-09-29,2024-09-27,0,Active
29687,23517,61441,Debit,2016-01-17,2021-01-15,25000,Active
29688,57270,77375,Debit,2020-08-18,2025-08-17,25000,Expired
29689,48349,58249,Debit,2017-04-09,2022-04-08,0,Active
29690,52941,65758,Credit - Gold,2019-04-21,2024-04-19,100000,Active
29691,40167,15655,Credit - Platinum,2016-11-07,2021-11-06,200000,Active
29692,20202,50436,Credit - Gold,2023-04-23,2028-04-21,0,Active
29693,2452,14589,Credit - Classic,2015-11-30,2020-11-28,50000,Active
29694,14687,70170,Debit,2023-09-01,2028-08-30,25000,Blocked
29695,57269,3470,Debit,2023-01-29,2028-01-28,50000,Active
29696,5308,27759,Credit - Classic,2016-11-30,2021-11-29,0,Active
29697,20972,65441,Debit,2015-10-23,2020-10-21,0,Active
29698,18574,18941,Debit,2017-11-21,2022-11-20,0,Active
29699,10070,69273,Debit,2023-10-10,2028-10-08,25000,Blocked
29700,849,7107,Credit - Classic,2022-09-06,2027-09-05,50000,Active
29701,6950,51502,Credit - Platinum,2017-04-10,2022-04-09,200000,Active
29702,15663,4604,Debit,2018-03-04,2023-03-03,0,Blocked
29703,18194,90121,Debit,2016-03-19,2021-03-18,0,Active
29704,30758,26203,Credit - Platinum,2016-11-02,2021-11-01,0,Active
29705,52054,71455,Credit - Classic,2019-07-07,2024-07-05,25000,Active
29706,5199,78330,Credit - Classic,2017-06-15,2022-06-14,0,Active
29707,16507,93552,Debit,2025-05-23,2030-05-22,200000,Expired
29708,37203,72329,Debit,2024-01-19,2029-01-17,0,Expired
29709,52690,69272,Debit,2023-01-02,2028-01-01,0,Active
29710,574,46032,Credit - Classic,2016-10-18,2021-10-17,0,Active
29711,12700,64548,Credit - Classic,2019-05-02,2024-04-30,0,Active
29712,34742,91694,Credit - Gold,2019-02-07,2024-02-06,0,Active
29713,22484,4722,Debit,2018-03-16,2023-03-15,100000,Active
29714,49876,64131,Debit,2023-02-08,2028-02-07,50000,Active
29715,40397,57557,Credit - Platinum,2017-04-06,2022-04-05,50000,Active
29716,56760,53338,Credit - Classic,2021-03-03,2026-03-02,500000,Active
29717,51843,11729,Credit - Platinum,2020-11-27,2025-11-26,0,Active
29718,11867,37366,Debit,2022-12-30,2027-12-29,0,Active
29719,44367,16172,Debit,2015-11-18,2020-11-16,200000,Active
29720,7161,82841,Debit,2015-10-22,2020-10-20,25000,Active
29721,51700,6391,Credit - Gold,2020-09-14,2025-09-13,500000,Blocked
29722,51396,7674,Credit - Gold,2022-12-20,2027-12-19,0,Active
29723,20518,57191,Debit,2016-10-14,2021-10-13,0,Active
29724,28134,41169,Credit - Classic,2021-10-15,2026-10-14,0,Active
29725,38323,57364,Credit - Classic,2024-10-02,2029-10-01,0,Active
29726,56091,52183,Debit,2023-05-07,2028-05-05,100000,Active
29727,38532,15367,Debit,2024-07-09,2029-07-08,25000,Active
29728,24274,92238,Credit - Platinum,2020-11-24,2025-11-23,25000,Active
29729,22827,69652,Credit - Classic,2021-05-16,2026-05-15,0,Active
29730,19522,23048,Debit,2019-07-01,2024-06-29,0,Active
29731,35073,61151,Debit,2015-06-22,2020-06-20,0,Active
29732,36039,35740,Credit - Classic,2025-01-02,2030-01-01,100000,Active
29733,31511,28083,Debit,2018-08-18,2023-08-17,200000,Active
29734,58876,74606,Debit,2020-08-18,2025-08-17,25000,Active
29735,10196,46758,Debit,2018-08-04,2023-08-03,0,Active
29736,9018,41531,Debit,2017-08-06,2022-08-05,0,Active
29737,53940,21774,Debit,2019-05-01,2024-04-29,0,Active
29738,54343,61331,Debit,2021-05-10,2026-05-09,0,Active
29739,12714,90142,Credit - Platinum,2023-08-25,2028-08-23,200000,Active
29740,33335,15411,Debit,2024-03-21,2029-03-20,0,Active
29741,58037,28142,Debit,2017-10-14,2022-10-13,50000,Active
29742,33294,27785,Debit,2020-12-16,2025-12-15,0,Active
29743,30578,12719,Debit,2016-02-12,2021-02-10,0,Blocked
29744,11861,79306,Debit,2019-02-14,2024-02-13,25000,Active
29745,21492,33656,Debit,2023-09-09,2028-09-07,0,Active
29746,56707,21231,Credit - Classic,2015-10-29,2020-10-27,0,Active
29747,46237,56533,Debit,2025-05-19,2030-05-18,25000,Active
29748,41742,65494,Debit,2020-11-27,2025-11-26,50000,Active
29749,23826,62351,Credit - Gold,2023-06-13,2028-06-11,0,Active
29750,44904,92257,Debit,2018-12-09,2023-12-08,50000,Active
29751,20506,65754,Credit - Classic,2019-01-08,2024-01-07,0,Blocked
29752,54546,13305,Debit,2022-12-25,2027-12-24,0,Active
29753,40026,40216,Credit - Platinum,2024-09-14,2029-09-13,200000,Active
29754,29369,73614,Debit,2020-07-30,2025-07-29,0,Active
29755,22747,4387,Debit,2016-10-24,2021-10-23,50000,Active
29756,16591,69389,Credit - Classic,2022-06-30,2027-06-29,0,Active
29757,19831,3053,Credit - Gold,2016-05-25,2021-05-24,50000,Active
29758,792,24277,Credit - Classic,2021-03-23,2026-03-22,50000,Active
29759,4658,79328,Debit,2017-09-27,2022-09-26,0,Active
29760,56364,51183,Debit,2020-03-25,2025-03-24,0,Expired
29761,45468,58039,Credit - Classic,2024-03-28,2029-03-27,0,Active
29762,56464,28986,Debit,2019-06-24,2024-06-22,50000,Active
29763,41130,38776,Credit - Gold,2023-05-15,2028-05-13,0,Blocked
29764,32680,37285,Credit - Classic,2020-10-03,2025-10-02,25000,Active
29765,39500,3836,Credit - Classic,2023-09-05,2028-09-03,100000,Active
29766,22001,72983,Credit - Classic,2016-03-21,2021-03-20,0,Active
29767,35003,86007,Debit,2018-01-07,2023-01-06,0,Blocked
29768,31308,5569,Debit,2018-12-11,2023-12-10,50000,Expired
29769,6095,84653,Debit,2021-01-28,2026-01-27,100000,Active
29770,17412,20405,Debit,2023-08-02,2028-07-31,200000,Active
29771,50074,33879,Credit - Classic,2024-10-31,2029-10-30,50000,Active
29772,25055,24670,Debit,2019-05-15,2024-05-13,100000,Active
29773,38120,77606,Credit - Classic,2017-07-15,2022-07-14,200000,Expired
29774,46457,78239,Credit - Gold,2024-03-20,2029-03-19,200000,Active
29775,59989,21802,Debit,2015-07-25,2020-07-23,0,Active
29776,43624,63102,Credit - Classic,2019-09-11,2024-09-09,0,Active
29777,55397,30162,Debit,2021-01-13,2026-01-12,0,Active
29778,19359,89328,Credit - Gold,2021-11-22,2026-11-21,50000,Active
29779,15362,27882,Credit - Classic,2024-08-14,2029-08-13,0,Active
29780,19609,27376,Credit - Classic,2023-07-01,2028-06-29,0,Active
29781,21738,57347,Debit,2024-09-20,2029-09-19,50000,Active
29782,43505,12172,Debit,2024-07-15,2029-07-14,0,Active
29783,39593,9986,Debit,2020-01-26,2025-01-24,0,Active
29784,42606,84087,Credit - Gold,2021-01-08,2026-01-07,0,Blocked
29785,25282,30358,Credit - Platinum,2017-08-13,2022-08-12,0,Active
29786,49938,80489,Debit,2015-09-10,2020-09-08,0,Active
29787,7000,56578,Credit - Classic,2024-06-28,2029-06-27,25000,Active
29788,21655,16634,Debit,2025-01-15,2030-01-14,0,Active
29789,14516,74198,Debit,2020-10-11,2025-10-10,25000,Active
29790,26615,69619,Debit,2024-05-06,2029-05-05,25000,Active
29791,33263,65515,Debit,2021-07-26,2026-07-25,0,Active
29792,38459,93677,Debit,2017-12-02,2022-12-01,0,Active
29793,32009,18162,Credit - Platinum,2019-08-14,2024-08-12,50000,Active
29794,13637,19679,Credit - Platinum,2020-06-22,2025-06-21,0,Active
29795,54416,19329,Debit,2018-05-23,2023-05-22,200000,Blocked
29796,14574,40152,Credit - Platinum,2023-04-13,2028-04-11,25000,Active
29797,29419,20216,Debit,2016-07-05,2021-07-04,0,Active
29798,43115,813,Debit,2015-06-08,2020-06-06,500000,Active
29799,41317,603,Debit,2019-08-16,2024-08-14,0,Active
29800,49077,4385,Debit,2019-07-17,2024-07-15,0,Active
29801,26942,46017,Debit,2021-10-30,2026-10-29,0,Active
29802,22594,34873,Credit - Classic,2020-06-11,2025-06-10,0,Active
29803,32566,70216,Credit - Classic,2024-07-21,2029-07-20,50000,Active
29804,28709,81004,Debit,2017-02-19,2022-02-18,25000,Blocked
29805,30685,16772,Credit - Platinum,2015-09-05,2020-09-03,0,Active
29806,11629,69173,Debit,2019-07-25,2024-07-23,0,Blocked
29807,16316,83828,Credit - Gold,2020-11-23,2025-11-22,0,Active
29808,10000,7203,Debit,2023-12-26,2028-12-24,50000,Active
29809,9920,58853,Credit - Gold,2018-02-08,2023-02-07,0,Active
29810,36475,23642,Credit - Platinum,2017-04-25,2022-04-24,0,Active
29811,29639,76187,Credit - Gold,2017-02-28,2022-02-27,0,Active
29812,23265,58074,Debit,2016-04-01,2021-03-31,0,Active
29813,38772,51125,Credit - Classic,2024-11-12,2029-11-11,0,Active
29814,4169,42725,Debit,2021-08-07,2026-08-06,500000,Active
29815,9886,6947,Credit - Gold,2015-02-17,2020-02-16,0,Active
29816,33130,75113,Debit,2021-09-27,2026-09-26,0,Expired
29817,58728,26072,Debit,2024-04-11,2029-04-10,500000,Expired
29818,35642,28984,Credit - Classic,2020-08-19,2025-08-18,0,Blocked
29819,49590,5443,Credit - Classic,2023-03-18,2028-03-16,0,Active
29820,30576,64195,Debit,2023-01-26,2028-01-25,0,Active
29821,34494,12410,Credit - Classic,2021-06-10,2026-06-09,0,Active
29822,25386,94371,Debit,2018-12-05,2023-12-04,0,Active
29823,42061,32091,Debit,2015-05-22,2020-05-20,200000,Active
29824,32876,61632,Credit - Classic,2018-01-21,2023-01-20,0,Active
29825,17305,66508,Credit - Gold,2017-11-14,2022-11-13,25000,Active
29826,33035,81076,Debit,2023-04-10,2028-04-08,200000,Active
29827,33016,56265,Debit,2016-10-25,2021-10-24,0,Active
29828,57057,46928,Credit - Classic,2024-01-26,2029-01-24,0,Blocked
29829,13434,37471,Debit,2022-02-06,2027-02-05,50000,Active
29830,53159,74292,Credit - Classic,2024-03-30,2029-03-29,50000,Active
29831,28754,39955,Debit,2023-03-21,2028-03-19,0,Active
29832,16657,35168,Credit - Gold,2015-09-17,2020-09-15,25000,Active
29833,18463,21660,Credit - Classic,2019-09-10,2024-09-08,0,Active
29834,48373,17581,Debit,2019-10-01,2024-09-29,0,Active
29835,3812,91274,Credit - Platinum,2020-10-07,2025-10-06,0,Active
29836,22166,43462,Debit,2023-02-23,2028-02-22,0,Active
29837,23133,27864,Credit - Gold,2015-09-25,2020-09-23,500000,Active
29838,5059,35935,Debit,2025-04-13,2030-04-12,0,Blocked
29839,55573,9646,Credit - Classic,2023-12-06,2028-12-04,0,Active
29840,9953,5354,Credit - Classic,2022-08-22,2027-08-21,500000,Active
29841,19966,33539,Debit,2018-04-09,2023-04-08,25000,Active
29842,37475,58853,Debit,2017-10-01,2022-09-30,25000,Active
29843,15210,57667,Debit,2016-09-12,2021-09-11,0,Active
29844,50037,30734,Debit,2020-04-24,2025-04-23,0,Active
29845,38468,15448,Debit,2024-10-10,2029-10-09,50000,Active
29846,36963,65607,Debit,2017-12-13,2022-12-12,0,Active
29847,50359,15557,Debit,2022-09-21,2027-09-20,50000,Active
29848,33094,23575,Credit - Classic,2022-09-10,2027-09-09,0,Active
29849,55583,13452,Debit,2018-06-21,2023-06-20,25000,Active
29850,12801,84986,Credit - Classic,2017-06-19,2022-06-18,0,Active
29851,39247,85889,Debit,2016-08-23,2021-08-22,50000,Active
29852,32357,75119,Credit - Classic,2023-01-17,2028-01-16,50000,Active
29853,33236,90276,Debit,2021-11-29,2026-11-28,200000,Active
29854,17360,78287,Credit - Platinum,2016-02-10,2021-02-08,25000,Active
29855,7483,46704,Credit - Classic,2022-01-05,2027-01-04,0,Active
29856,54956,16851,Credit - Classic,2021-08-13,2026-08-12,0,Active
29857,28564,60420,Debit,2016-06-21,2021-06-20,0,Active
29858,4541,17935,Debit,2017-01-21,2022-01-20,0,Expired
29859,1400,21702,Debit,2015-05-13,2020-05-11,500000,Active
29860,8589,65503,Debit,2016-01-31,2021-01-29,100000,Active
29861,26279,16880,Debit,2015-06-11,2020-06-09,0,Active
29862,18725,9852,Debit,2017-01-20,2022-01-19,50000,Active
29863,27369,58577,Debit,2024-04-26,2029-04-25,0,Active
29864,12151,36976,Debit,2024-01-05,2029-01-03,0,Active
29865,41169,64408,Debit,2015-08-11,2020-08-09,0,Active
29866,36447,45321,Debit,2020-04-17,2025-04-16,100000,Active
29867,19871,30943,Debit,2018-08-24,2023-08-23,100000,Active
29868,51195,40842,Credit - Classic,2017-10-14,2022-10-13,50000,Active
29869,45129,15671,Credit - Classic,2021-08-30,2026-08-29,0,Blocked
29870,28786,77818,Credit - Classic,2018-06-13,2023-06-12,0,Active
29871,12432,50414,Debit,2021-06-16,2026-06-15,200000,Active
29872,47184,2326,Debit,2018-10-16,2023-10-15,25000,Active
29873,29014,86871,Debit,2018-01-06,2023-01-05,0,Active
29874,27481,81058,Debit,2025-02-22,2030-02-21,0,Active
29875,4455,61683,Debit,2015-03-09,2020-03-07,0,Active
29876,30717,92919,Credit - Classic,2021-05-26,2026-05-25,50000,Expired
29877,50954,26938,Debit,2017-04-29,2022-04-28,0,Active
29878,25135,14527,Credit - Platinum,2020-06-29,2025-06-28,0,Active
29879,42381,48747,Debit,2019-01-08,2024-01-07,0,Active
29880,39155,17672,Credit - Classic,2018-10-31,2023-10-30,50000,Active
29881,58238,92504,Credit - Platinum,2018-09-22,2023-09-21,200000,Active
29882,32142,40505,Debit,2015-05-16,2020-05-14,0,Active
29883,22805,26456,Debit,2021-10-07,2026-10-06,100000,Active
29884,21573,58048,Debit,2018-06-14,2023-06-13,25000,Active
29885,21020,6549,Credit - Classic,2024-03-13,2029-03-12,0,Active
29886,36987,15081,Credit - Classic,2015-03-18,2020-03-16,100000,Active
29887,41952,75813,Credit - Classic,2018-09-21,2023-09-20,0,Active
29888,47165,41858,Credit - Classic,2025-04-23,2030-04-22,25000,Active
29889,30724,56080,Credit - Gold,2019-06-27,2024-06-25,0,Active
29890,29789,72452,Debit,2020-08-01,2025-07-31,0,Active
29891,2570,34014,Debit,2016-07-08,2021-07-07,100000,Expired
29892,21901,22150,Credit - Classic,2020-08-01,2025-07-31,25000,Active
29893,46634,50453,Credit - Classic,2020-03-01,2025-02-28,0,Active
29894,4331,32161,Debit,2017-05-30,2022-05-29,0,Active
29895,10096,4047,Credit - Classic,2020-03-22,2025-03-21,50000,Active
29896,55774,13072,Debit,2018-04-24,2023-04-23,0,Active
29897,15260,46807,Debit,2020-05-19,2025-05-18,0,Active
29898,32611,80597,Debit,2021-09-26,2026-09-25,0,Active
29899,37012,91907,Credit - Classic,2024-07-20,2029-07-19,500000,Active
29900,51515,69778,Credit - Gold,2021-01-05,2026-01-04,0,Active
29901,26618,14600,Credit - Classic,2024-07-31,2029-07-30,0,Active
29902,51141,932,Credit - Platinum,2017-03-06,2022-03-05,50000,Active
