ticket_id,customer_id,issue_type,date_opened,date_resolved,status,satisfaction_score
12261,13564,Loan Query,2020-08-31,2020-09-12,Open,4
12262,38684,Loan Query,2019-04-17,2019-04-17,Resolved,3
12263,36893,Loan Query,2026-02-03,2026-02-03,Resolved,2
12264,4935,Interest Query,2024-09-10,2024-09-16,Resolved,5
12265,21891,KYC Update,2024-08-20,2024-08-26,Resolved,4
12266,38530,Loan Query,2024-07-19,2024-07-28,Resolved,1
12267,5062,App Login Issue,2024-01-25,2024-01-30,Resolved,2
12268,48378,Interest Query,2022-03-22,2022-03-31,Resolved,1
12269,35381,Loan Query,2024-07-27,2024-08-11,Open,1
12270,57460,Card Blocked,2022-08-04,2022-08-17,Resolved,2
12271,57847,KYC Update,2026-05-14,2026-06-02,Resolved,2
12272,11951,Fraud Report,2023-07-27,2023-08-06,Resolved,5
12273,6330,Wrong Debit,2023-08-09,2023-08-24,Resolved,4
12274,42968,App Login Issue,2025-03-18,2025-03-22,Resolved,3
12275,56247,Net Banking Issue,2022-02-15,2022-03-05,Escalated,2
12276,22680,App Login Issue,2019-04-04,2019-04-18,Resolved,3
12277,44679,Wrong Debit,2020-02-04,2020-02-21,Resolved,3
12278,41055,KYC Update,2024-07-03,2024-07-18,Resolved,4
12279,25738,Wrong Debit,2021-03-26,2021-03-31,Resolved,5
12280,46942,Wrong Debit,2020-06-15,2020-07-03,Resolved,2
12281,25433,Cheque Bounce,2023-02-26,2023-03-06,Resolved,1
12282,33864,Cheque Bounce,2024-01-29,2024-02-01,Resolved,5
12283,11542,Account Statement,2024-10-10,2024-10-19,Resolved,4
12284,7189,KYC Update,2021-06-30,2021-07-13,Resolved,2
12285,37475,Wrong Debit,2021-03-17,2021-04-05,Resolved,4
12286,35804,Card Blocked,2024-08-08,2024-08-17,Resolved,2
12287,49814,App Login Issue,2021-06-11,2021-06-26,Resolved,2
12288,49262,App Login Issue,2026-06-07,2026-06-09,Resolved,4
12289,2269,Cheque Bounce,2020-03-28,2020-04-14,Resolved,3
12290,51266,Card Blocked,2022-03-07,2022-03-25,Resolved,1
12291,22771,Card Blocked,2026-05-25,2026-06-02,Escalated,4
12292,33770,KYC Update,2021-12-22,2021-12-24,Resolved,1
12293,28981,App Login Issue,2023-05-10,2023-05-25,Resolved,3
12294,12642,Card Blocked,2025-05-12,2025-05-25,Resolved,3
12295,58760,Interest Query,2019-10-08,2019-10-25,Resolved,2
12296,37928,Wrong Debit,2021-11-10,2021-11-21,Resolved,5
12297,29581,Cheque Bounce,2023-10-09,2023-10-27,Resolved,2
12298,39630,Account Statement,2021-09-11,2021-09-22,Resolved,3
12299,8492,Net Banking Issue,2021-06-27,2021-06-28,Escalated,5
12300,10337,Account Statement,2019-03-18,2019-04-05,Resolved,1
12301,7460,KYC Update,2026-06-15,2026-06-29,Resolved,3
12302,4991,Loan Query,2024-02-15,2024-02-26,Resolved,1
12303,59044,Fraud Report,2023-03-15,2023-03-31,Resolved,5
12304,20626,Net Banking Issue,2022-06-23,2022-06-30,Resolved,1
12305,56719,Wrong Debit,2022-10-01,2022-10-01,Resolved,5
12306,1207,Cheque Bounce,2025-03-30,2025-03-30,Resolved,1
12307,41596,Card Blocked,2019-08-22,2019-09-09,Resolved,4
12308,30919,Cheque Bounce,2020-08-02,2020-08-02,Resolved,3
12309,26582,Interest Query,2021-09-16,2021-10-03,Resolved,1
12310,51454,App Login Issue,2020-09-30,2020-10-07,Resolved,5
12311,2804,Account Statement,2022-03-20,2022-03-22,Resolved,4
12312,8164,Interest Query,2025-05-15,2025-05-20,Resolved,4
12313,5720,Card Blocked,2021-08-16,2021-08-19,Resolved,3
12314,26591,KYC Update,2025-10-23,2025-10-31,Resolved,3
12315,16471,Wrong Debit,2022-09-01,2022-09-15,Resolved,2
12316,36929,Net Banking Issue,2023-03-06,2023-03-20,Resolved,4
12317,29830,Wrong Debit,2021-10-07,2021-10-17,Open,3
12318,35276,Loan Query,2019-05-03,2019-05-04,Resolved,1
12319,50302,App Login Issue,2019-01-23,2019-01-28,Resolved,2
12320,28850,Net Banking Issue,2023-10-23,2023-10-27,Escalated,2
12321,48167,Account Statement,2019-10-30,2019-11-17,Resolved,5
12322,7375,Card Blocked,2020-03-11,2020-03-27,Resolved,3
12323,38836,Interest Query,2022-04-26,2022-04-27,Open,4
12324,20979,Net Banking Issue,2019-07-02,2019-07-17,Resolved,1
12325,25312,Wrong Debit,2022-05-15,2022-05-24,Resolved,5
12326,22408,Account Statement,2021-08-10,2021-08-24,Resolved,1
12327,58927,Cheque Bounce,2023-09-30,2023-10-08,Resolved,4
12328,26479,Account Statement,2021-12-25,2022-01-03,Escalated,3
12329,10365,Net Banking Issue,2021-06-11,2021-06-27,Resolved,1
12330,37237,Account Statement,2023-01-14,2023-01-16,Resolved,1
12331,54440,Net Banking Issue,2025-12-18,2026-01-04,Escalated,3
12332,2851,App Login Issue,2020-03-29,2020-04-04,Resolved,5
12333,51405,Card Blocked,2025-06-15,2025-06-15,Escalated,2
12334,17859,KYC Update,2023-10-27,2023-10-28,Resolved,4
12335,53060,Loan Query,2019-02-26,2019-03-14,Resolved,1
12336,42936,Loan Query,2019-05-30,2019-06-12,Resolved,4
12337,27598,Wrong Debit,2022-12-30,2023-01-12,Resolved,5
12338,37072,Card Blocked,2023-03-31,2023-03-31,Resolved,3
12339,14488,Card Blocked,2022-07-21,2022-08-06,Resolved,5
12340,41058,Account Statement,2025-08-19,2025-09-06,Resolved,5
12341,38179,Interest Query,2026-01-09,2026-01-22,Resolved,1
12342,2997,Net Banking Issue,2019-10-07,2019-10-15,Escalated,5
12343,45379,Cheque Bounce,2026-06-01,2026-06-10,Resolved,5
12344,844,Card Blocked,2021-10-25,2021-11-10,Escalated,3
12345,13901,App Login Issue,2023-11-27,2023-12-02,Resolved,3
12346,8940,Interest Query,2024-09-23,2024-09-26,Resolved,3
12347,38111,Net Banking Issue,2021-10-02,2021-10-21,Resolved,1
12348,15121,Account Statement,2023-06-01,2023-06-09,Escalated,1
12349,24335,App Login Issue,2019-03-23,2019-04-10,Open,4
12350,59075,Loan Query,2021-08-06,2021-08-24,Open,4
12351,12875,Loan Query,2019-10-06,2019-10-06,Resolved,4
12352,3664,Card Blocked,2021-09-17,2021-09-24,Resolved,3
12353,44306,KYC Update,2020-01-31,2020-02-16,Resolved,3
12354,58433,Account Statement,2024-02-27,2024-02-28,Resolved,1
12355,53232,Fraud Report,2021-05-31,2021-06-06,Resolved,5
12356,52063,Card Blocked,2026-06-23,2026-07-02,Resolved,3
12357,19620,Interest Query,2024-09-25,2024-10-07,Resolved,4
12358,44252,Net Banking Issue,2022-06-27,2022-07-09,Resolved,1
12359,16002,Card Blocked,2022-04-09,2022-04-23,Resolved,5
12360,58701,Cheque Bounce,2020-12-11,2020-12-12,Resolved,4
12361,41265,Fraud Report,2023-08-06,2023-08-13,Resolved,4
12362,34717,Net Banking Issue,2022-10-28,2022-11-12,Resolved,5
12363,21070,Loan Query,2021-05-01,2021-05-02,Resolved,1
12364,23751,Net Banking Issue,2026-02-04,2026-02-13,Resolved,1
12365,36990,Interest Query,2022-03-03,2022-03-18,Resolved,5
12366,12649,Interest Query,2020-07-07,2020-07-24,Open,3
12367,579,Wrong Debit,2024-07-10,2024-07-25,Open,5
12368,35386,Fraud Report,2021-10-23,2021-10-29,Resolved,5
12369,10107,Fraud Report,2024-03-18,2024-03-25,Resolved,4
12370,17353,App Login Issue,2021-04-30,2021-05-04,Resolved,2
12371,10483,Loan Query,2022-11-11,2022-11-17,Resolved,5
12372,31896,Loan Query,2026-06-04,2026-06-23,Open,3
12373,58751,Wrong Debit,2026-01-07,2026-01-17,Open,4
12374,35915,Wrong Debit,2019-04-17,2019-04-25,Resolved,2
12375,49777,Wrong Debit,2019-08-16,2019-09-01,Resolved,3
12376,36902,Net Banking Issue,2026-03-06,2026-03-09,Resolved,5
12377,48824,App Login Issue,2020-11-22,2020-11-22,Resolved,1
12378,28802,Net Banking Issue,2026-06-22,2026-06-28,Resolved,4
12379,7476,Interest Query,2024-03-18,2024-04-01,Open,2
12380,29348,Net Banking Issue,2023-03-07,2023-03-13,Resolved,2
12381,15711,App Login Issue,2025-06-12,2025-06-24,Resolved,1
12382,9801,Fraud Report,2019-03-15,2019-03-15,Resolved,3
12383,21206,Account Statement,2024-06-15,2024-06-16,Open,1
12384,48653,Interest Query,2019-03-18,2019-03-23,Resolved,5
12385,44367,Fraud Report,2022-08-02,2022-08-02,Resolved,3
12386,6553,KYC Update,2020-12-01,2020-12-03,Resolved,1
12387,24990,Loan Query,2026-02-25,2026-03-01,Resolved,5
12388,3046,KYC Update,2024-03-03,2024-03-04,Resolved,3
12389,4179,Card Blocked,2021-04-25,2021-05-01,Open,3
12390,47665,Interest Query,2023-03-22,2023-04-06,Resolved,2
12391,19745,Interest Query,2023-03-21,2023-03-29,Resolved,2
12392,5782,Account Statement,2021-02-19,2021-02-25,Resolved,2
12393,46301,Card Blocked,2020-10-17,2020-11-05,Resolved,1
12394,51883,Fraud Report,2022-01-02,2022-01-04,Resolved,1
12395,53208,App Login Issue,2019-04-06,2019-04-23,Resolved,1
12396,16558,Interest Query,2020-12-30,2021-01-18,Resolved,2
12397,49012,KYC Update,2023-09-15,2023-09-26,Resolved,2
12398,851,Wrong Debit,2021-11-29,2021-12-18,Resolved,5
12399,17628,Wrong Debit,2022-02-04,2022-02-11,Resolved,4
12400,801,Loan Query,2022-06-26,2022-07-03,Open,2
12401,20795,KYC Update,2019-02-18,2019-02-18,Resolved,4
12402,55422,Loan Query,2024-09-24,2024-10-02,Resolved,3
12403,11483,Interest Query,2023-05-17,2023-06-02,Resolved,2
12404,26587,Wrong Debit,2022-03-03,2022-03-12,Resolved,3
12405,7403,Wrong Debit,2023-10-31,2023-11-14,Resolved,4
12406,28866,Wrong Debit,2021-08-12,2021-08-31,Resolved,3
12407,54230,Card Blocked,2021-06-25,2021-07-12,Resolved,2
12408,32806,Fraud Report,2020-06-25,2020-07-05,Resolved,2
12409,10229,App Login Issue,2025-09-23,2025-09-30,Resolved,3
12410,7692,Account Statement,2019-08-06,2019-08-13,Resolved,2
12411,58124,Account Statement,2026-04-27,2026-05-11,Resolved,3
12412,12537,Loan Query,2023-07-09,2023-07-09,Resolved,5
12413,56900,Card Blocked,2020-02-17,2020-02-19,Resolved,2
12414,936,Account Statement,2022-07-19,2022-07-28,Resolved,5
12415,26280,Loan Query,2022-06-15,2022-06-17,Resolved,3
12416,38454,Net Banking Issue,2025-10-05,2025-10-10,Resolved,2
12417,45185,Card Blocked,2024-09-12,2024-09-14,Resolved,5
12418,16016,Account Statement,2019-08-22,2019-09-01,Open,2
12419,53978,Account Statement,2024-06-06,2024-06-22,Open,1
12420,49362,Interest Query,2025-07-07,2025-07-21,Resolved,4
12421,9583,KYC Update,2022-09-25,2022-10-12,Resolved,2
12422,48704,KYC Update,2019-07-08,2019-07-14,Resolved,5
12423,993,Loan Query,2025-02-26,2025-03-02,Resolved,4
12424,47922,Net Banking Issue,2020-03-08,2020-03-17,Resolved,2
12425,51148,Interest Query,2025-06-10,2025-06-16,Resolved,2
12426,17403,Wrong Debit,2025-10-30,2025-11-16,Open,1
12427,16298,Net Banking Issue,2020-10-28,2020-10-29,Resolved,5
12428,45563,KYC Update,2021-03-12,2021-03-23,Open,2
12429,389,Fraud Report,2020-01-09,2020-01-20,Resolved,1
12430,24313,KYC Update,2026-04-06,2026-04-18,Resolved,5
12431,55049,Net Banking Issue,2019-07-28,2019-07-30,Resolved,1
12432,25892,Wrong Debit,2025-01-11,2025-01-27,Resolved,5
12433,38993,Wrong Debit,2020-05-16,2020-06-04,Resolved,2
12434,39983,Card Blocked,2023-01-01,2023-01-07,Resolved,1
12435,50582,Loan Query,2020-12-07,2020-12-22,Resolved,4
12436,1031,KYC Update,2020-03-31,2020-04-17,Resolved,3
12437,39334,Net Banking Issue,2019-12-05,2019-12-09,Resolved,2
12438,40815,Interest Query,2025-04-22,2025-04-23,Open,3
12439,34201,App Login Issue,2022-09-07,2022-09-13,Open,5
12440,47153,KYC Update,2019-01-25,2019-01-27,Resolved,4
12441,2903,Card Blocked,2020-05-16,2020-05-26,Resolved,5
12442,4648,Cheque Bounce,2022-11-05,2022-11-13,Open,1
12443,28415,Cheque Bounce,2025-06-19,2025-06-26,Resolved,3
12444,14639,App Login Issue,2019-10-12,2019-10-15,Resolved,4
12445,30245,Interest Query,2022-05-03,2022-05-10,Resolved,5
12446,45425,Loan Query,2023-11-07,2023-11-07,Resolved,4
12447,34319,Interest Query,2025-06-10,2025-06-24,Resolved,4
12448,29709,Cheque Bounce,2020-09-16,2020-09-22,Resolved,5
12449,42395,KYC Update,2025-02-02,2025-02-12,Resolved,2
12450,31984,Account Statement,2020-10-14,2020-10-29,Resolved,5
12451,40856,Card Blocked,2024-12-05,2024-12-19,Resolved,3
12452,40464,Wrong Debit,2022-12-21,2022-12-21,Resolved,2
12453,3634,Wrong Debit,2019-09-10,2019-09-28,Resolved,1
12454,24280,Wrong Debit,2021-08-21,2021-08-23,Resolved,1
12455,20931,Card Blocked,2022-12-26,2023-01-03,Resolved,4
12456,40891,Cheque Bounce,2020-05-29,2020-06-05,Resolved,2
12457,7879,Net Banking Issue,2019-10-27,2019-11-07,Resolved,2
12458,23939,Net Banking Issue,2024-10-03,2024-10-07,Open,3
12459,55022,App Login Issue,2025-07-16,2025-07-23,Resolved,1
12460,13544,App Login Issue,2025-06-30,2025-07-16,Resolved,3
12461,33065,Loan Query,2020-05-03,2020-05-22,Resolved,1
12462,19815,KYC Update,2020-10-20,2020-10-24,Resolved,2
12463,166,Interest Query,2026-06-07,2026-06-24,Resolved,4
12464,29800,Wrong Debit,2025-08-22,2025-08-24,Open,5
12465,22885,KYC Update,2025-12-13,2025-12-29,Resolved,3
12466,50918,Fraud Report,2022-12-21,2022-12-23,Resolved,1
12467,58405,Interest Query,2021-09-28,2021-09-30,Resolved,3
12468,31923,Loan Query,2019-02-14,2019-02-24,Resolved,4
12469,14213,Fraud Report,2020-05-16,2020-06-02,Open,2
12470,11992,Loan Query,2021-06-19,2021-06-19,Resolved,5
12471,2288,Account Statement,2025-06-11,2025-06-18,Resolved,5
12472,16780,Loan Query,2021-12-12,2021-12-12,Resolved,1
12473,52725,Account Statement,2023-11-12,2023-11-12,Resolved,2
12474,3185,Loan Query,2024-10-14,2024-10-27,Open,3
12475,3814,Loan Query,2023-12-18,2024-01-04,Open,1
12476,26728,Loan Query,2023-02-02,2023-02-09,Resolved,3
12477,52108,Wrong Debit,2025-03-31,2025-04-14,Resolved,3
12478,40512,KYC Update,2019-12-15,2019-12-19,Resolved,1
12479,43328,KYC Update,2022-08-15,2022-08-18,Resolved,5
12480,1176,Fraud Report,2022-09-17,2022-09-19,Resolved,5
12481,46330,Account Statement,2022-06-17,2022-07-01,Resolved,2
12482,50952,App Login Issue,2020-04-17,2020-04-26,Resolved,5
12483,45167,Cheque Bounce,2026-05-08,2026-05-26,Open,2
12484,37127,KYC Update,2021-02-19,2021-02-20,Resolved,3
12485,42164,App Login Issue,2025-04-22,2025-05-07,Open,1
12486,24977,Fraud Report,2021-09-28,2021-10-11,Resolved,2
12487,8594,Fraud Report,2022-05-23,2022-06-04,Resolved,1
12488,42840,Cheque Bounce,2024-12-03,2024-12-20,Resolved,1
12489,7781,Wrong Debit,2025-10-03,2025-10-21,Resolved,1
12490,44141,Cheque Bounce,2019-07-10,2019-07-26,Resolved,4
12491,39856,Card Blocked,2022-06-07,2022-06-16,Resolved,1
12492,30317,Cheque Bounce,2026-02-05,2026-02-23,Resolved,4
12493,58863,Wrong Debit,2023-10-10,2023-10-23,Resolved,1
12494,46376,Loan Query,2025-12-03,2025-12-08,Resolved,5
12495,28335,Fraud Report,2022-03-25,2022-04-12,Resolved,4
12496,11827,Card Blocked,2020-06-19,2020-06-28,Resolved,1
12497,44586,Fraud Report,2024-09-17,2024-10-05,Resolved,4
12498,51876,Loan Query,2021-11-11,2021-11-29,Resolved,4
12499,1355,Interest Query,2022-09-05,2022-09-23,Resolved,5
12500,52114,Cheque Bounce,2021-09-30,2021-10-13,Resolved,2
12501,15216,Cheque Bounce,2019-11-23,2019-11-28,Escalated,5
12502,43514,Cheque Bounce,2021-05-27,2021-06-11,Resolved,2
12503,7519,Fraud Report,2023-03-07,2023-03-21,Resolved,4
12504,31661,Interest Query,2020-12-09,2020-12-16,Open,5
12505,17928,App Login Issue,2022-12-19,2023-01-04,Resolved,1
12506,1858,Card Blocked,2025-09-07,2025-09-20,Resolved,3
12507,36977,Account Statement,2020-01-21,2020-01-21,Resolved,2
12508,57253,Cheque Bounce,2021-02-24,2021-02-28,Escalated,1
12509,28697,Loan Query,2023-05-08,2023-05-10,Resolved,3
12510,53089,Wrong Debit,2024-03-04,2024-03-06,Open,3
12511,7958,Net Banking Issue,2022-01-25,2022-02-13,Resolved,5
12512,46195,Wrong Debit,2025-10-24,2025-11-08,Resolved,5
12513,6892,Card Blocked,2022-10-17,2022-11-03,Open,2
12514,37398,Interest Query,2024-07-24,2024-07-30,Escalated,3
12515,15991,Loan Query,2020-05-22,2020-06-06,Resolved,5
12516,38885,Fraud Report,2021-09-09,2021-09-09,Resolved,2
12517,35018,Net Banking Issue,2023-12-15,2023-12-29,Escalated,5
12518,56739,Account Statement,2019-03-31,2019-04-06,Resolved,1
12519,56514,KYC Update,2022-08-27,2022-08-29,Open,2
12520,46595,Account Statement,2024-04-03,2024-04-17,Open,2
12521,49013,Account Statement,2024-08-24,2024-09-05,Resolved,3
12522,24836,Loan Query,2024-08-09,2024-08-27,Escalated,1
12523,35919,Loan Query,2022-03-20,2022-04-05,Resolved,5
12524,6770,Wrong Debit,2025-04-18,2025-04-20,Resolved,3
12525,53296,Wrong Debit,2024-03-15,2024-03-17,Escalated,4
12526,44616,Account Statement,2022-06-26,2022-07-06,Open,3
12527,11068,Interest Query,2019-09-17,2019-09-27,Escalated,4
12528,23186,Interest Query,2024-02-02,2024-02-19,Resolved,1
12529,24145,App Login Issue,2025-03-20,2025-04-06,Resolved,2
12530,55964,App Login Issue,2026-01-30,2026-02-16,Resolved,4
12531,25479,Card Blocked,2022-12-27,2023-01-09,Resolved,1
12532,45129,Fraud Report,2023-04-01,2023-04-09,Resolved,5
12533,54336,Card Blocked,2020-04-16,2020-04-22,Resolved,5
12534,26325,Wrong Debit,2023-11-07,2023-11-10,Resolved,5
12535,27650,Loan Query,2024-12-15,2024-12-15,Resolved,4
12536,22560,App Login Issue,2025-01-24,2025-02-02,Open,2
12537,19952,Card Blocked,2023-09-06,2023-09-18,Escalated,1
12538,18533,App Login Issue,2020-05-20,2020-05-25,Resolved,3
12539,35242,Wrong Debit,2022-04-16,2022-05-01,Open,5
12540,20974,App Login Issue,2020-05-17,2020-05-31,Resolved,5
12541,6348,Cheque Bounce,2026-05-24,2026-05-24,Resolved,4
12542,14127,Card Blocked,2021-08-11,2021-08-25,Open,3
12543,5547,Interest Query,2022-09-03,2022-09-07,Resolved,4
12544,17291,Account Statement,2024-04-15,2024-04-17,Resolved,5
12545,31342,App Login Issue,2025-06-12,2025-06-23,Resolved,4
12546,34738,Net Banking Issue,2020-11-03,2020-11-03,Resolved,4
12547,58786,Card Blocked,2020-05-04,2020-05-05,Open,2
12548,12479,Fraud Report,2023-11-20,2023-12-05,Resolved,4
12549,53850,Net Banking Issue,2023-09-30,2023-10-12,Resolved,2
12550,15698,Loan Query,2024-06-14,2024-06-16,Resolved,2
12551,49162,Interest Query,2023-12-23,2024-01-02,Resolved,2
12552,5722,Wrong Debit,2026-05-07,2026-05-21,Escalated,2
12553,57925,Interest Query,2022-04-13,2022-04-15,Resolved,4
12554,29872,Cheque Bounce,2021-09-19,2021-09-26,Resolved,1
12555,2037,KYC Update,2024-11-25,2024-12-10,Open,1
12556,42061,Interest Query,2025-01-31,2025-02-18,Escalated,3
12557,5300,KYC Update,2020-06-21,2020-07-09,Resolved,3
12558,45706,Loan Query,2024-10-03,2024-10-11,Resolved,2
12559,59842,Card Blocked,2022-11-08,2022-11-23,Open,1
12560,47978,Account Statement,2022-11-29,2022-12-14,Resolved,3
12561,18638,Card Blocked,2021-12-21,2021-12-25,Resolved,3
12562,42809,Card Blocked,2025-02-02,2025-02-16,Resolved,4
12563,37767,App Login Issue,2021-04-07,2021-04-16,Resolved,3
12564,51837,Card Blocked,2024-02-21,2024-02-22,Resolved,3
12565,20497,KYC Update,2025-12-06,2025-12-19,Open,3
12566,13629,Card Blocked,2021-03-18,2021-04-03,Resolved,2
12567,5584,Cheque Bounce,2021-09-17,2021-10-02,Open,1
12568,56654,Account Statement,2022-10-28,2022-11-07,Open,1
12569,2225,Loan Query,2020-05-30,2020-06-13,Resolved,2
12570,28020,Account Statement,2022-04-21,2022-05-06,Resolved,4
12571,54354,Loan Query,2020-10-22,2020-10-28,Resolved,2
12572,26711,Card Blocked,2021-08-05,2021-08-09,Resolved,4
12573,5964,Wrong Debit,2020-05-05,2020-05-24,Open,4
12574,57887,App Login Issue,2021-06-09,2021-06-20,Open,3
12575,28742,Interest Query,2022-08-20,2022-08-22,Resolved,3
12576,29010,Wrong Debit,2020-02-04,2020-02-15,Resolved,5
12577,2432,Net Banking Issue,2019-11-22,2019-12-03,Resolved,5
12578,43980,Net Banking Issue,2020-05-22,2020-05-26,Resolved,5
12579,51246,App Login Issue,2024-11-29,2024-12-10,Resolved,2
12580,16661,Fraud Report,2022-10-30,2022-11-02,Open,2
12581,5593,Cheque Bounce,2025-10-21,2025-11-03,Escalated,4
12582,49414,Card Blocked,2020-06-21,2020-07-01,Resolved,2
12583,4250,Card Blocked,2019-09-27,2019-10-12,Resolved,4
12584,25677,Loan Query,2024-09-27,2024-10-12,Resolved,1
12585,59520,Fraud Report,2026-01-31,2026-02-02,Escalated,3
12586,35442,Wrong Debit,2023-12-19,2024-01-04,Open,5
12587,9863,Wrong Debit,2019-04-01,2019-04-20,Resolved,4
12588,37995,App Login Issue,2019-08-08,2019-08-18,Open,4
12589,7964,Cheque Bounce,2021-02-26,2021-03-11,Resolved,2
12590,41624,Net Banking Issue,2025-01-03,2025-01-03,Escalated,3
12591,21185,App Login Issue,2022-03-01,2022-03-09,Resolved,5
12592,48338,KYC Update,2021-11-27,2021-12-08,Resolved,1
12593,1292,KYC Update,2020-07-28,2020-08-12,Resolved,2
12594,24583,Wrong Debit,2024-11-05,2024-11-21,Resolved,2
12595,38768,Card Blocked,2021-04-24,2021-05-02,Escalated,2
12596,37964,KYC Update,2023-08-06,2023-08-06,Resolved,5
12597,14968,Cheque Bounce,2023-07-30,2023-08-03,Resolved,3
12598,27814,App Login Issue,2019-05-05,2019-05-20,Resolved,5
12599,2015,Cheque Bounce,2022-01-23,2022-01-25,Escalated,3
12600,29630,Account Statement,2022-07-15,2022-07-25,Resolved,4
12601,20111,App Login Issue,2019-09-07,2019-09-09,Resolved,3
12602,45350,Net Banking Issue,2025-04-29,2025-05-17,Resolved,1
12603,22945,Fraud Report,2025-03-05,2025-03-23,Escalated,1
12604,8890,Cheque Bounce,2022-01-25,2022-01-31,Resolved,1
12605,20095,Net Banking Issue,2026-04-14,2026-04-25,Resolved,3
12606,35141,Wrong Debit,2019-05-15,2019-06-03,Resolved,2
12607,37762,Account Statement,2022-03-28,2022-04-03,Resolved,2
12608,19101,KYC Update,2019-02-03,2019-02-18,Resolved,4
12609,24536,Net Banking Issue,2023-02-21,2023-03-05,Open,1
12610,33158,Net Banking Issue,2025-10-15,2025-10-29,Resolved,5
12611,14562,App Login Issue,2024-03-08,2024-03-12,Resolved,2
12612,25753,Account Statement,2025-02-12,2025-02-16,Resolved,5
12613,8902,Cheque Bounce,2023-01-20,2023-01-24,Resolved,5
12614,52503,Wrong Debit,2025-10-01,2025-10-18,Resolved,1
12615,57823,KYC Update,2022-01-19,2022-01-27,Resolved,4
12616,445,App Login Issue,2024-01-01,2024-01-02,Resolved,1
12617,13769,Loan Query,2020-12-16,2021-01-02,Resolved,5
12618,30685,Account Statement,2020-09-01,2020-09-14,Resolved,2
